FECHA_CORTE;UBIGEO;ANIO;DEPARTAMENTO;PROVINCIA;DISTRITO;REGION_NATURAL;TIPO_MUNICIPALIDAD;POB_TOTAL_INEI;POB_URBANA_INEI;POB_RURAL_INEI;CLASIFICACION_MUNICIPAL_MEF;DISPOSICION_FINAL_ADECUADA;TIPO_SITIO_DISPOSICION_FINAL_ADECUADA;NOMBRE_SITIO_DISPOSICION_FINAL_ADECUADA;TIPO_ADMINISTRADOR_SITIO_DISPOSICION_FINAL_ADECUADA;COBERTURA_DISPOSICION_FINAL_ADECUADA;RESIDUOS_MUNICIPALES_DISPUESTOS
20240410;200204;2022;PIURA;AYABACA;LAGUNAS;COSTA;DISTRITAL;5719;302;5417;G;0;;;;0;0
20240410;200205;2022;PIURA;AYABACA;MONTERO;COSTA;DISTRITAL;6547;991;5556;G;0;;;;0;0
20240410;200206;2022;PIURA;AYABACA;PACAIPAMPA;COSTA;DISTRITAL;23119;1309;21810;G;0;;;;0;0
20240410;200207;2022;PIURA;AYABACA;PAIMAS;COSTA;DISTRITAL;10542;3097;7445;G;0;;;;0;0
20240410;200208;2022;PIURA;AYABACA;SAPILLICA;COSTA;DISTRITAL;10994;929;10065;G;0;;;;0;0
20240410;200209;2022;PIURA;AYABACA;SICCHEZ;COSTA;DISTRITAL;1567;771;796;F;0;;;;0;0
20240410;200210;2022;PIURA;AYABACA;SUYO;COSTA;DISTRITAL;12063;3305;8758;G;0;;;;0;0
20240410;200301;2022;PIURA;HUANCABAMBA;HUANCABAMBA;SIERRA;PROVINCIAL;29395;8257;21138;B;0;;;;0;0
20240410;200302;2022;PIURA;HUANCABAMBA;CANCHAQUE;COSTA;DISTRITAL;7449;2077;5372;G;0;;;;0;0
20240410;200303;2022;PIURA;HUANCABAMBA;EL CARMEN DE LA FRONTERA;SIERRA;DISTRITAL;11685;492;11193;G;0;;;;0;0
20240410;200304;2022;PIURA;HUANCABAMBA;HUARMACA;SIERRA;DISTRITAL;37259;3088;34171;G;0;;;;0;0
20240410;200305;2022;PIURA;HUANCABAMBA;LALAQUIZ;COSTA;DISTRITAL;4057;1234;2823;G;0;;;;0;0
20240410;200306;2022;PIURA;HUANCABAMBA;SAN MIGUEL DE EL FAIQUE;COSTA;DISTRITAL;9461;2119;7342;G;0;;;;0;0
20240410;200307;2022;PIURA;HUANCABAMBA;SONDOR;SIERRA;DISTRITAL;7295;1197;6098;G;0;;;;0;0
20240410;200308;2022;PIURA;HUANCABAMBA;SONDORILLO;SIERRA;DISTRITAL;11298;607;10691;G;0;;;;0;0
20240410;200401;2022;PIURA;MORROPON;CHULUCANAS;COSTA;PROVINCIAL;91141;65367;25774;A;0;;;;0;0
20240410;200402;2022;PIURA;MORROPON;BUENOS AIRES;COSTA;DISTRITAL;10468;8236;2232;E;0;;;;0;0
20240410;200403;2022;PIURA;MORROPON;CHALACO;COSTA;DISTRITAL;7478;960;6518;G;0;;;;0;0
20240410;200404;2022;PIURA;MORROPON;LA MATANZA;COSTA;DISTRITAL;15428;9261;6167;F;0;;;;0;0
20240410;200405;2022;PIURA;MORROPON;MORROPON;COSTA;DISTRITAL;16377;12385;3992;E;0;;;;0;0
20240410;200406;2022;PIURA;MORROPON;SALITRAL;COSTA;DISTRITAL;9215;6186;3029;E;0;;;;0;0
20240410;200407;2022;PIURA;MORROPON;SAN JUAN DE BIGOTE;COSTA;DISTRITAL;6697;3737;2960;F;0;;;;0;0
20240410;200408;2022;PIURA;MORROPON;SANTA CATALINA DE MOSSA;COSTA;DISTRITAL;3755;1445;2310;F;0;;;;0;0
20240410;200409;2022;PIURA;MORROPON;SANTO DOMINGO;COSTA;DISTRITAL;5750;881;4869;G;0;;;;0;0
20240410;200410;2022;PIURA;MORROPON;YAMANGO;COSTA;DISTRITAL;8612;1648;6964;G;0;;;;0;0
20240410;200501;2022;PIURA;PAITA;PAITA;COSTA;PROVINCIAL;106929;106920;9;A;10974.36;RELLENO SANITARIO;R.S. PAITA (JICA-BID);GOBIERNO LOCAL;106920;21704.27
20240410;200502;2022;PIURA;PAITA;AMOTAPE;COSTA;DISTRITAL;2565;2467;98;E;0;;;;0;0
20240410;200503;2022;PIURA;PAITA;ARENAL;COSTA;DISTRITAL;1270;1000;270;E;0;;;;0;0
20240410;200504;2022;PIURA;PAITA;COLAN;COSTA;DISTRITAL;17379;15377;2002;E;0;;;;0;0
20240410;200505;2022;PIURA;PAITA;LA HUACA;COSTA;DISTRITAL;14510;13277;1233;E;0;;;;0;0
20240410;200506;2022;PIURA;PAITA;TAMARINDO;COSTA;DISTRITAL;5479;5362;117;E;0;;;;0;0
20240410;200507;2022;PIURA;PAITA;VICHAYAL;COSTA;DISTRITAL;6338;4505;1833;E;0;;;;0;0
20240410;200601;2022;PIURA;SULLANA;SULLANA;COSTA;PROVINCIAL;193254;181535;11719;A;61754.34;RELLENO SANITARIO;R.S. SULLANA (JICA-BID);GOBIERNO LOCAL;181535;62134.17
20240410;200602;2022;PIURA;SULLANA;BELLAVISTA;COSTA;DISTRITAL;39384;39384;0;D;10210.21;RELLENO SANITARIO;R.S. SULLANA (JICA-BID);GOBIERNO LOCAL;39384;10473.33
20240410;200603;2022;PIURA;SULLANA;IGNACIO ESCUDERO;COSTA;DISTRITAL;22210;21984;226;E;0;;;;0;0
20240410;200604;2022;PIURA;SULLANA;LANCONES;COSTA;DISTRITAL;13363;463;12900;G;0;;;;0;0
20240410;200605;2022;PIURA;SULLANA;MARCAVELICA;COSTA;DISTRITAL;33129;30466;2663;E;0;;;;0;0
20240410;200606;2022;PIURA;SULLANA;MIGUEL CHECA;COSTA;DISTRITAL;10587;10262;325;E;0;;;;0;0
20240410;200607;2022;PIURA;SULLANA;QUERECOTILLO;COSTA;DISTRITAL;28667;25660;3007;E;0;;;;0;0
20240410;200608;2022;PIURA;SULLANA;SALITRAL;COSTA;DISTRITAL;7884;7124;760;E;0;;;;0;0
20240410;200701;2022;PIURA;TALARA;PARIÑAS;COSTA;PROVINCIAL;107159;106493;666;A;25789.05;RELLENO SANITARIO;R.S. TALARA (JICA-BID);GOBIERNO LOCAL;106493;27687.68
20240410;200702;2022;PIURA;TALARA;EL ALTO;COSTA;DISTRITAL;9205;9205;0;E;0;;;;0;0
20240410;200703;2022;PIURA;TALARA;LA BREA;COSTA;DISTRITAL;13300;13040;260;E;0;;;;0;0
20240410;200704;2022;PIURA;TALARA;LOBITOS;COSTA;DISTRITAL;1376;1327;49;E;0;;;;0;0
20240410;200705;2022;PIURA;TALARA;LOS ORGANOS;COSTA;DISTRITAL;11895;11825;70;E;0;;;;0;0
20240410;200706;2022;PIURA;TALARA;MANCORA;COSTA;DISTRITAL;14576;14394;182;E;0;;;;0;0
20240410;200801;2022;PIURA;SECHURA;SECHURA;COSTA;PROVINCIAL;53899;51868;2031;A;15819.07;RELLENO SANITARIO;R.S. SECHURA (JICA-BID);GOBIERNO LOCAL;51868;16198.65
20240410;200802;2022;PIURA;SECHURA;BELLAVISTA DE LA UNION;COSTA;DISTRITAL;5413;5174;239;E;1159.48;RELLENO SANITARIO;R.S. SECHURA (JICA-BID);GOBIERNO LOCAL;5174;1174.14
20240410;200803;2022;PIURA;SECHURA;BERNAL;COSTA;DISTRITAL;7944;7347;597;E;2176.16;RELLENO SANITARIO;R.S. SECHURA (JICA-BID);GOBIERNO LOCAL;7347;1495.47
20240410;200804;2022;PIURA;SECHURA;CRISTO NOS VALGA;COSTA;DISTRITAL;5209;2952;2257;F;744.72;RELLENO SANITARIO;R.S. SECHURA (JICA-BID);GOBIERNO LOCAL;2952;751.36
20240410;200805;2022;PIURA;SECHURA;VICE;COSTA;DISTRITAL;18553;18000;553;E;2749.62;RELLENO SANITARIO;R.S. SECHURA (JICA-BID);GOBIERNO LOCAL;18000;2815.71
20240410;200806;2022;PIURA;SECHURA;RINCONADA LLICUAR;COSTA;DISTRITAL;3189;3182;7;E;783.84;RELLENO SANITARIO;R.S. SECHURA (JICA-BID);GOBIERNO LOCAL;3182;790.91
20240410;210101;2022;PUNO;PUNO;PUNO;SIERRA;PROVINCIAL;142897;131980;10917;A;44478.09;RELLENO SANITARIO;R.S. PUNO (JICA-BID);GOBIERNO LOCAL;131980;44629.47
20240410;210102;2022;PUNO;PUNO;ACORA;SIERRA;DISTRITAL;21929;2018;19911;G;0;;;;0;0
20240410;210103;2022;PUNO;PUNO;AMANTANI;SIERRA;DISTRITAL;3202;210;2992;G;0;;;;0;0
20240410;210104;2022;PUNO;PUNO;ATUNCOLLA;SIERRA;DISTRITAL;4496;177;4319;G;0;;;;0;0
20240410;210105;2022;PUNO;PUNO;CAPACHICA;SIERRA;DISTRITAL;6433;530;5903;G;0;;;;0;0
20240410;210106;2022;PUNO;PUNO;CHUCUITO;SIERRA;DISTRITAL;7055;632;6423;G;0;;;;0;0
20240410;210107;2022;PUNO;PUNO;COATA;SIERRA;DISTRITAL;6595;1121;5474;G;0;;;;0;0
20240410;210108;2022;PUNO;PUNO;HUATA;SIERRA;DISTRITAL;2537;164;2373;G;0;;;;0;0
20240410;210109;2022;PUNO;PUNO;MAÑAZO;SIERRA;DISTRITAL;5149;1753;3396;F;0;;;;0;0
20240410;210110;2022;PUNO;PUNO;PAUCARCOLLA;SIERRA;DISTRITAL;4149;335;3814;G;0;;;;0;0
20240410;210111;2022;PUNO;PUNO;PICHACANI;SIERRA;DISTRITAL;6006;1635;4371;F;0;;;;0;0
20240410;210112;2022;PUNO;PUNO;PLATERIA;SIERRA;DISTRITAL;6967;267;6700;G;0;;;;0;0
20240410;210113;2022;PUNO;PUNO;SAN ANTONIO;SIERRA;DISTRITAL;2627;169;2458;G;0;;;;0;0
20240410;210114;2022;PUNO;PUNO;TIQUILLACA;SIERRA;DISTRITAL;1509;193;1316;G;0;;;;0;0
20240410;210115;2022;PUNO;PUNO;VILQUE;SIERRA;DISTRITAL;2874;540;2334;G;0;;;;0;0
20240410;210201;2022;PUNO;AZANGARO;AZANGARO;SIERRA;PROVINCIAL;32095;19917;12178;A;0;;;;0;0
20240410;210202;2022;PUNO;AZANGARO;ACHAYA;SIERRA;DISTRITAL;2647;55;2592;G;0;;;;0;0
20240410;210203;2022;PUNO;AZANGARO;ARAPA;SIERRA;DISTRITAL;6983;1206;5777;G;0;;;;0;0
20240410;210204;2022;PUNO;AZANGARO;ASILLO;SIERRA;DISTRITAL;14258;3227;11031;G;0;;;;0;0
20240410;210205;2022;PUNO;AZANGARO;CAMINACA;SIERRA;DISTRITAL;2888;99;2789;G;0;;;;0;0
20240410;210206;2022;PUNO;AZANGARO;CHUPA;SIERRA;DISTRITAL;5054;514;4540;G;0;;;;0;0
20240410;210207;2022;PUNO;AZANGARO;JOSE DOMINGO CHOQUEHUANCA;SIERRA;DISTRITAL;4733;2897;1836;F;0;;;;0;0
20240410;210208;2022;PUNO;AZANGARO;MUÑANI;SIERRA;DISTRITAL;6804;1684;5120;G;0;;;;0;0
20240410;210209;2022;PUNO;AZANGARO;POTONI;SIERRA;DISTRITAL;3301;1442;1859;F;0;;;;0;0
20240410;210210;2022;PUNO;AZANGARO;SAMAN;SIERRA;DISTRITAL;8511;306;8205;G;0;;;;0;0
20240410;210211;2022;PUNO;AZANGARO;SAN ANTON;SIERRA;DISTRITAL;7149;3003;4146;F;0;;;;0;0
20240410;210212;2022;PUNO;AZANGARO;SAN JOSE;SIERRA;DISTRITAL;4805;1801;3004;F;0;;;;0;0
20240410;210213;2022;PUNO;AZANGARO;SAN JUAN DE SALINAS;SIERRA;DISTRITAL;2743;120;2623;G;0;;;;0;0
20240410;210214;2022;PUNO;AZANGARO;SANTIAGO DE PUPUJA;SIERRA;DISTRITAL;4361;123;4238;G;0;;;;0;0
20240410;210215;2022;PUNO;AZANGARO;TIRAPATA;SIERRA;DISTRITAL;2961;531;2430;G;0;;;;0;0
20240410;210301;2022;PUNO;CARABAYA;MACUSANI;SIERRA;PROVINCIAL;14529;12414;2115;B;0;;;;0;0
20240410;210302;2022;PUNO;CARABAYA;AJOYANI;SIERRA;DISTRITAL;2562;1561;1001;F;0;;;;0;0
20240410;210303;2022;PUNO;CARABAYA;AYAPATA;SELVA;DISTRITAL;9574;2327;7247;G;0;;;;0;0
20240410;210304;2022;PUNO;CARABAYA;COASA;SELVA;DISTRITAL;5224;2560;2664;F;0;;;;0;0
20240410;210305;2022;PUNO;CARABAYA;CORANI;SIERRA;DISTRITAL;4909;2629;2280;F;0;;;;0;0
20240410;210306;2022;PUNO;CARABAYA;CRUCERO;SIERRA;DISTRITAL;10326;7552;2774;E;0;;;;0;0
20240410;210307;2022;PUNO;CARABAYA;ITUATA;SELVA;DISTRITAL;8973;810;8163;G;0;;;;0;0
20240410;210308;2022;PUNO;CARABAYA;OLLACHEA;SIERRA;DISTRITAL;6798;2693;4105;F;0;;;;0;0
20240410;210309;2022;PUNO;CARABAYA;SAN GABAN;SELVA;DISTRITAL;8916;1818;7098;G;0;;;;0;0
20240410;210310;2022;PUNO;CARABAYA;USICAYOS;SELVA;DISTRITAL;7955;2941;5014;F;0;;;;0;0
20240410;210401;2022;PUNO;CHUCUITO;JULI;SIERRA;PROVINCIAL;20291;7520;12771;B;0;;;;0;0
20240410;210402;2022;PUNO;CHUCUITO;DESAGUADERO;SIERRA;DISTRITAL;12516;7098;5418;F;0;;;;0;0
20240410;210403;2022;PUNO;CHUCUITO;HUACULLANI;SIERRA;DISTRITAL;8064;1835;6229;G;0;;;;0;0
20240410;210404;2022;PUNO;CHUCUITO;KELLUYO;SIERRA;DISTRITAL;5557;567;4990;G;0;;;;0;0
20240410;210405;2022;PUNO;CHUCUITO;PISACOMA;SIERRA;DISTRITAL;7756;1011;6745;G;0;;;;0;0
20240410;210406;2022;PUNO;CHUCUITO;POMATA;SIERRA;DISTRITAL;13729;2379;11350;G;0;;;;0;0
20240410;210407;2022;PUNO;CHUCUITO;ZEPITA;SIERRA;DISTRITAL;17352;1877;15475;G;0;;;;0;0
20240410;210501;2022;PUNO;EL COLLAO;ILAVE;SIERRA;PROVINCIAL;47866;20470;27396;A;0;;;;0;0
20240410;210502;2022;PUNO;EL COLLAO;CAPAZO;SIERRA;DISTRITAL;1025;84;941;G;0;;;;0;0
20240410;210503;2022;PUNO;EL COLLAO;PILCUYO;SIERRA;DISTRITAL;10369;1135;9234;G;0;;;;0;0
20240410;210504;2022;PUNO;EL COLLAO;SANTA ROSA;SIERRA;DISTRITAL;2882;871;2011;G;0;;;;0;0
20240410;210505;2022;PUNO;EL COLLAO;CONDURIRI;SIERRA;DISTRITAL;2212;457;1755;G;0;;;;0;0
20240410;210601;2022;PUNO;HUANCANE;HUANCANE;SIERRA;PROVINCIAL;18718;6832;11886;B;0;;;;0;0
20240410;210602;2022;PUNO;HUANCANE;COJATA;SIERRA;DISTRITAL;3951;1318;2633;F;0;;;;0;0
20240410;210603;2022;PUNO;HUANCANE;HUATASANI;SIERRA;DISTRITAL;3000;1173;1827;F;0;;;;0;0
20240410;210604;2022;PUNO;HUANCANE;INCHUPALLA;SIERRA;DISTRITAL;2466;133;2333;G;0;;;;0;0
20240410;210605;2022;PUNO;HUANCANE;PUSI;SIERRA;DISTRITAL;4895;736;4159;G;0;;;;0;0
20240410;210606;2022;PUNO;HUANCANE;ROSASPATA;SIERRA;DISTRITAL;3825;394;3431;G;0;;;;0;0
20240410;210607;2022;PUNO;HUANCANE;TARACO;SIERRA;DISTRITAL;13349;1595;11754;G;0;;;;0;0
20240410;210608;2022;PUNO;HUANCANE;VILQUE CHICO;SIERRA;DISTRITAL;7202;755;6447;G;0;;;;0;0
20240410;210701;2022;PUNO;LAMPA;LAMPA;SIERRA;PROVINCIAL;11708;5272;6436;B;0;;;;0;0
20240410;210702;2022;PUNO;LAMPA;CABANILLA;SIERRA;DISTRITAL;5992;1080;4912;G;0;;;;0;0
20240410;210703;2022;PUNO;LAMPA;CALAPUJA;SIERRA;DISTRITAL;1797;481;1316;G;0;;;;0;0
20240410;210704;2022;PUNO;LAMPA;NICASIO;SIERRA;DISTRITAL;2306;446;1860;G;0;;;;0;0
20240410;210705;2022;PUNO;LAMPA;OCUVIRI;SIERRA;DISTRITAL;2276;604;1672;G;0;;;;0;0
20240410;210706;2022;PUNO;LAMPA;PALCA;SIERRA;DISTRITAL;1545;515;1030;F;0;;;;0;0
20240410;210707;2022;PUNO;LAMPA;PARATIA;SIERRA;DISTRITAL;2205;713;1492;F;0;;;;0;0
20240410;210708;2022;PUNO;LAMPA;PUCARA;SIERRA;DISTRITAL;5219;1886;3333;F;0;;;;0;0
20240410;210709;2022;PUNO;LAMPA;SANTA LUCIA;SIERRA;DISTRITAL;7279;5347;1932;E;0;;;;0;0
20240410;210710;2022;PUNO;LAMPA;VILAVILA;SIERRA;DISTRITAL;1021;363;658;F;0;;;;0;0
20240410;210801;2022;PUNO;MELGAR;AYAVIRI;SIERRA;PROVINCIAL;26215;22497;3718;A;0;;;;0;0
20240410;210802;2022;PUNO;MELGAR;ANTAUTA;SIERRA;DISTRITAL;5859;3569;2290;F;0;;;;0;0
20240410;210803;2022;PUNO;MELGAR;CUPI;SIERRA;DISTRITAL;1936;237;1699;G;0;;;;0;0
20240410;210804;2022;PUNO;MELGAR;LLALLI;SIERRA;DISTRITAL;2317;1432;885;F;0;;;;0;0
20240410;210805;2022;PUNO;MELGAR;MACARI;SIERRA;DISTRITAL;7094;2791;4303;F;0;;;;0;0
20240410;210806;2022;PUNO;MELGAR;NUÑOA;SIERRA;DISTRITAL;7921;3721;4200;F;0;;;;0;0
20240410;210807;2022;PUNO;MELGAR;ORURILLO;SIERRA;DISTRITAL;7130;823;6307;G;0;;;;0;0
20240410;210808;2022;PUNO;MELGAR;SANTA ROSA;SIERRA;DISTRITAL;6213;2607;3606;F;0;;;;0;0
20240410;210809;2022;PUNO;MELGAR;UMACHIRI;SIERRA;DISTRITAL;3825;614;3211;G;0;;;;0;0
20240410;210901;2022;PUNO;MOHO;MOHO;SIERRA;PROVINCIAL;10383;2581;7802;B;0;;;;0;0
20240410;210902;2022;PUNO;MOHO;CONIMA;SIERRA;DISTRITAL;3242;826;2416;G;0;;;;0;0
20240410;210903;2022;PUNO;MOHO;HUAYRAPATA;SIERRA;DISTRITAL;2341;785;1556;F;0;;;;0;0
20240410;210904;2022;PUNO;MOHO;TILALI;SIERRA;DISTRITAL;2479;689;1790;G;0;;;;0;0
20240410;211001;2022;PUNO;SAN ANTONIO DE PUTINA;PUTINA;SIERRA;PROVINCIAL;13197;9263;3934;B;0;;;;0;0
20240410;211002;2022;PUNO;SAN ANTONIO DE PUTINA;ANANEA;SIERRA;DISTRITAL;10722;9489;1233;E;0;;;;0;0
20240410;211003;2022;PUNO;SAN ANTONIO DE PUTINA;PEDRO VILCA APAZA;SIERRA;DISTRITAL;1852;616;1236;G;0;;;;0;0
20240410;211004;2022;PUNO;SAN ANTONIO DE PUTINA;QUILCAPUNCU;SIERRA;DISTRITAL;5574;2297;3277;F;0;;;;0;0
20240410;211005;2022;PUNO;SAN ANTONIO DE PUTINA;SINA;SIERRA;DISTRITAL;1888;594;1294;G;0;;;;0;0
20240410;211101;2022;PUNO;SAN ROMAN;JULIACA;SIERRA;PROVINCIAL;258728;242485;16243;A;85335.12;CELDA TRANSITORIA;CELDA TRANSITORIA HUANUYO;GOBIERNO LOCAL;242485;86310.95
20240410;211102;2022;PUNO;SAN ROMAN;CABANA;SIERRA;DISTRITAL;5587;906;4681;G;0;;;;0;0
20240410;211103;2022;PUNO;SAN ROMAN;CABANILLAS;SIERRA;DISTRITAL;4279;1989;2290;F;0;;;;0;0
20240410;211104;2022;PUNO;SAN ROMAN;CARACOTO;SIERRA;DISTRITAL;7597;1134;6463;G;0;;;;0;0
20240410;211105;2022;PUNO;SAN ROMAN;SAN MIGUEL;SIERRA;DISTRITAL;76879;70347;6532;D;19437.51;CELDA TRANSITORIA;CELDA TRANSITORIA HUANUYO;GOBIERNO LOCAL;70347;17875.42
20240410;211201;2022;PUNO;SANDIA;SANDIA;SELVA;PROVINCIAL;11289;3884;7405;B;0;;;;0;0
20240410;211202;2022;PUNO;SANDIA;CUYOCUYO;SIERRA;DISTRITAL;5611;1950;3661;F;0;;;;0;0
20240410;211203;2022;PUNO;SANDIA;LIMBANI;SELVA;DISTRITAL;3122;1470;1652;F;0;;;;0;0
20240410;211204;2022;PUNO;SANDIA;PATAMBUCO;SIERRA;DISTRITAL;4136;407;3729;G;0;;;;0;0
20240410;211205;2022;PUNO;SANDIA;PHARA;SELVA;DISTRITAL;6290;1483;4807;G;0;;;;0;0
20240410;211206;2022;PUNO;SANDIA;QUIACA;SIERRA;DISTRITAL;2291;321;1970;G;0;;;;0;0
20240410;211207;2022;PUNO;SANDIA;SAN JUAN DEL ORO;SELVA;DISTRITAL;2808;1424;1384;F;0;;;;0;0
20240410;211208;2022;PUNO;SANDIA;YANAHUAYA;SELVA;DISTRITAL;2045;934;1111;F;0;;;;0;0
20240410;211209;2022;PUNO;SANDIA;ALTO INAMBARI;SELVA;DISTRITAL;7356;1460;5896;G;0;;;;0;0
20240410;211210;2022;PUNO;SANDIA;SAN PEDRO DE PUTINA PUNCU;SELVA;DISTRITAL;10004;1718;8286;G;0;;;;0;0
20240410;211301;2022;PUNO;YUNGUYO;YUNGUYO;SIERRA;PROVINCIAL;24474;10571;13903;B;0;;;;0;0
20240410;211302;2022;PUNO;YUNGUYO;ANAPIA;SIERRA;DISTRITAL;1687;1415;272;E;0;;;;0;0
20240410;211303;2022;PUNO;YUNGUYO;COPANI;SIERRA;DISTRITAL;4904;530;4374;G;0;;;;0;0
20240410;211304;2022;PUNO;YUNGUYO;CUTURAPI;SIERRA;DISTRITAL;1323;821;502;F;0;;;;0;0
20240410;211305;2022;PUNO;YUNGUYO;OLLARAYA;SIERRA;DISTRITAL;2373;305;2068;G;0;;;;0;0
20240410;211306;2022;PUNO;YUNGUYO;TINICACHI;SIERRA;DISTRITAL;815;477;338;F;0;;;;0;0
20240410;211307;2022;PUNO;YUNGUYO;UNICACHI;SIERRA;DISTRITAL;710;268;442;F;0;;;;0;0
20240410;220101;2022;SAN MARTIN;MOYOBAMBA;MOYOBAMBA;SELVA;PROVINCIAL;88059;64441;23618;A;21507.54;RELLENO SANITARIO;R.S. MOYOBAMBA (JICA);GOBIERNO LOCAL;64441;22197.96
20240410;220102;2022;SAN MARTIN;MOYOBAMBA;CALZADA;SELVA;DISTRITAL;4889;4271;618;E;759.74;RELLENO SANITARIO;R.S. MOYOBAMBA (JICA);GOBIERNO LOCAL;4271;759.84
20240410;220103;2022;SAN MARTIN;MOYOBAMBA;HABANA;SELVA;DISTRITAL;1664;1295;369;E;0;;;;0;0
20240410;220104;2022;SAN MARTIN;MOYOBAMBA;JEPELACIO;SELVA;DISTRITAL;15547;5972;9575;F;0;;;;0;0
20240410;220105;2022;SAN MARTIN;MOYOBAMBA;SORITOR;SELVA;DISTRITAL;22810;15793;7017;E;5247.73;RELLENO SANITARIO;R.S. MOYOBAMBA (JICA);GOBIERNO LOCAL;15793;5358.29
20240410;220106;2022;SAN MARTIN;MOYOBAMBA;YANTALO;SELVA;DISTRITAL;2942;2248;694;E;495.88;RELLENO SANITARIO;R.S. MOYOBAMBA (JICA);GOBIERNO LOCAL;2248;477.86
20240410;220201;2022;SAN MARTIN;BELLAVISTA;BELLAVISTA;SELVA;PROVINCIAL;19240;18289;951;B;2862.36;;;;0;0
20240410;220202;2022;SAN MARTIN;BELLAVISTA;ALTO BIAVO;SELVA;DISTRITAL;10136;4647;5489;F;0;;;;0;0
20240410;220203;2022;SAN MARTIN;BELLAVISTA;BAJO BIAVO;SELVA;DISTRITAL;15494;2472;13022;G;0;;;;0;0
20240410;220204;2022;SAN MARTIN;BELLAVISTA;HUALLAGA;SELVA;DISTRITAL;2733;973;1760;F;0;;;;0;0
20240410;220205;2022;SAN MARTIN;BELLAVISTA;SAN PABLO;SELVA;DISTRITAL;8617;6206;2411;E;0;;;;0;0
20240410;220206;2022;SAN MARTIN;BELLAVISTA;SAN RAFAEL;SELVA;DISTRITAL;6344;5476;868;E;0;;;;0;0
20240410;220301;2022;SAN MARTIN;EL DORADO;SAN JOSE DE SISA;SELVA;PROVINCIAL;17540;12549;4991;B;0;;;;0;0
20240410;220302;2022;SAN MARTIN;EL DORADO;AGUA BLANCA;SELVA;DISTRITAL;2342;1340;1002;F;0;;;;0;0
20240410;220303;2022;SAN MARTIN;EL DORADO;SAN MARTIN;SELVA;DISTRITAL;13645;3389;10256;G;0;;;;0;0
20240410;220304;2022;SAN MARTIN;EL DORADO;SANTA ROSA;SELVA;DISTRITAL;7502;2319;5183;G;0;;;;0;0
20240410;220305;2022;SAN MARTIN;EL DORADO;SHATOJA;SELVA;DISTRITAL;3313;1429;1884;F;0;;;;0;0
20240410;220401;2022;SAN MARTIN;HUALLAGA;SAPOSOA;SELVA;PROVINCIAL;15204;8959;6245;B;0;;;;0;0
20240410;220402;2022;SAN MARTIN;HUALLAGA;ALTO SAPOSOA;SELVA;DISTRITAL;5805;3385;2420;F;0;;;;0;0
20240410;220403;2022;SAN MARTIN;HUALLAGA;EL ESLABON;SELVA;DISTRITAL;1871;1084;787;F;0;;;;0;0
20240410;220404;2022;SAN MARTIN;HUALLAGA;PISCOYACU;SELVA;DISTRITAL;4888;2332;2556;F;0;;;;0;0
20240410;220405;2022;SAN MARTIN;HUALLAGA;SACANCHE;SELVA;DISTRITAL;2306;1111;1195;F;0;;;;0;0
20240410;220406;2022;SAN MARTIN;HUALLAGA;TINGO DE SAPOSOA;SELVA;DISTRITAL;832;760;72;E;0;;;;0;0
20240410;220501;2022;SAN MARTIN;LAMAS;LAMAS;SELVA;PROVINCIAL;15773;13839;1934;B;0;;;;0;0
20240410;220502;2022;SAN MARTIN;LAMAS;ALONSO DE ALVARADO;SELVA;DISTRITAL;14365;6392;7973;F;0;;;;0;0
20240410;220503;2022;SAN MARTIN;LAMAS;BARRANQUITA;SELVA;DISTRITAL;7771;4134;3637;F;0;;;;0;0
20240410;220504;2022;SAN MARTIN;LAMAS;CAYNARACHI;SELVA;DISTRITAL;11466;6608;4858;F;0;;;;0;0
20240410;220505;2022;SAN MARTIN;LAMAS;CUÑUMBUQUI;SELVA;DISTRITAL;2895;1730;1165;F;0;;;;0;0
20240410;220506;2022;SAN MARTIN;LAMAS;PINTO RECODO;SELVA;DISTRITAL;9036;2257;6779;G;0;;;;0;0
20240410;220507;2022;SAN MARTIN;LAMAS;RUMISAPA;SELVA;DISTRITAL;3992;1967;2025;F;0;;;;0;0
20240410;220508;2022;SAN MARTIN;LAMAS;SAN ROQUE DE CUMBAZA;SELVA;DISTRITAL;1744;761;983;F;0;;;;0;0
20240410;220509;2022;SAN MARTIN;LAMAS;SHANAO;SELVA;DISTRITAL;1806;864;942;F;0;;;;0;0
20240410;220510;2022;SAN MARTIN;LAMAS;TABALOSOS;SELVA;DISTRITAL;14855;10137;4718;F;0;;;;0;0
20240410;220511;2022;SAN MARTIN;LAMAS;ZAPATERO;SELVA;DISTRITAL;5970;2263;3707;F;0;;;;0;0
20240410;220601;2022;SAN MARTIN;MARISCAL CACERES;JUANJUI;SELVA;PROVINCIAL;35093;31615;3478;A;0;;;;0;0
20240410;220602;2022;SAN MARTIN;MARISCAL CACERES;CAMPANILLA;SELVA;DISTRITAL;18897;5811;13086;G;0;;;;0;0
20240410;220603;2022;SAN MARTIN;MARISCAL CACERES;HUICUNGO;SELVA;DISTRITAL;9948;5238;4710;F;0;;;;0;0
20240410;220604;2022;SAN MARTIN;MARISCAL CACERES;PACHIZA;SELVA;DISTRITAL;7158;4070;3088;F;0;;;;0;0
20240410;220605;2022;SAN MARTIN;MARISCAL CACERES;PAJARILLO;SELVA;DISTRITAL;5927;1513;4414;G;0;;;;0;0
